|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |02>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.006363 | 0.006363 | 0.006363 | 0.006363 | 0.000000 | 0.000000 |    0.0 |
| |02>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.006363 | 0.006363 | 0.006363 | 0.006363 | 0.000000 | 0.000000 |  100.0 |
| |02>>>     |___sigaction                                                                                                 |      6 |      3 | sampling_wall_clock | sec    |   0.014866 | 0.002478 | 0.000227 | 0.006636 | 0.000005 | 0.002157 |  100.0 |
| |03>>> pthread_condattr_setpshared                                                                                       | 137479 |      0 | sampling_wall_clock | sec    | 299.666072 | 0.002180 | 0.000022 | 0.500083 | 0.000003 | 0.001711 |    0.0 |
| |03>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 137479 |      1 | sampling_wall_clock | sec    | 299.666072 | 0.002180 | 0.000022 | 0.500083 | 0.000003 | 0.001711 |    0.0 |
| |03>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 137479 |      2 | sampling_wall_clock | sec    | 299.666072 | 0.002180 | 0.000022 | 0.500083 | 0.000003 | 0.001711 |    0.0 |
| |03>>>     |_omp_fulfill_event                                                                                           | 137471 |      3 | sampling_wall_clock | sec    | 299.644639 | 0.002180 | 0.000022 | 0.500083 | 0.000003 | 0.001711 |    0.0 |
| |03>>>       |___sigaction                                                                                               | 137471 |      4 | sampling_wall_clock | sec    | 299.644639 | 0.002180 | 0.000022 | 0.500083 | 0.000003 | 0.001711 |  100.0 |
| |03>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_wall_clock | sec    |   0.021434 | 0.002679 | 0.001961 | 0.007468 | 0.000004 | 0.001935 |  100.0 |
| |04>>> pthread_condattr_setpshared                                                                                       | 139434 |      0 | sampling_wall_clock | sec    | 299.660079 | 0.002149 | 0.000022 | 0.500104 | 0.000003 | 0.001649 |    0.0 |
| |04>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139434 |      1 | sampling_wall_clock | sec    | 299.660079 | 0.002149 | 0.000022 | 0.500104 | 0.000003 | 0.001649 |    0.0 |
| |04>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139434 |      2 | sampling_wall_clock | sec    | 299.660079 | 0.002149 | 0.000022 | 0.500104 | 0.000003 | 0.001649 |    0.0 |
| |04>>>     |_omp_fulfill_event                                                                                           | 139430 |      3 | sampling_wall_clock | sec    | 299.652084 | 0.002149 | 0.000022 | 0.500104 | 0.000003 | 0.001649 |    0.0 |
