|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                              CPU CLOCK TIME (VIA SAMPLING)                                                                                                            |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC       | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|--------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_cpu_clock | sec    | 256.949375 | 0.001871 | 0.000000 | 0.011581 | 0.000000 | 0.000381 |    0.0 |
| |07>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138867 |      1 | sampling_cpu_clock | sec    | 257.723149 | 0.001856 | 0.000013 | 0.406418 | 0.000001 | 0.001161 |    0.0 |
| |07>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138867 |      2 | sampling_cpu_clock | sec    | 257.723149 | 0.001856 | 0.000013 | 0.406418 | 0.000001 | 0.001161 |    0.0 |
| |07>>>     |_omp_fulfill_event                                                                                           | 138856 |      3 | sampling_cpu_clock | sec    | 257.703285 | 0.001856 | 0.000013 | 0.406418 | 0.000001 | 0.001161 |    0.0 |
| |07>>>       |___sigaction                                                                                               | 138856 |      4 | sampling_cpu_clock | sec    | 257.703285 | 0.001856 | 0.000013 | 0.406418 | 0.000001 | 0.001161 |  100.0 |
| |07>>>     |___sigaction                                                                                                 |     11 |      3 | sampling_cpu_clock | sec    |   0.019864 | 0.001806 | 0.000015 | 0.002021 | 0.000000 | 0.000595 |  100.0 |
| |08>>> pthread_condattr_setpshared                                                                                       | 139254 |      0 | sampling_cpu_clock | sec    | 259.449039 | 0.001863 | 0.000013 | 0.448966 | 0.000002 | 0.001263 |    0.0 |
| |08>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139254 |      1 | sampling_cpu_clock | sec    | 259.449039 | 0.001863 | 0.000013 | 0.448966 | 0.000002 | 0.001263 |    0.0 |
| |08>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139254 |      2 | sampling_cpu_clock | sec    | 259.449039 | 0.001863 | 0.000013 | 0.448966 | 0.000002 | 0.001263 |    0.0 |
| |08>>>     |_omp_fulfill_event                                                                                           | 139244 |      3 | sampling_cpu_clock | sec    | 259.440327 | 0.001863 | 0.000013 | 0.448966 | 0.000002 | 0.001263 |    0.0 |
| |08>>>       |___sigaction                                                                                               | 139244 |      4 | sampling_cpu_clock | sec    | 259.440327 | 0.001863 | 0.000013 | 0.448966 | 0.000002 | 0.001263 |  100.0 |
| |08>>>     |___sigaction                                                                                                 |     10 |      3 | sampling_cpu_clock | sec    |   0.008712 | 0.000871 | 0.000019 | 0.002023 | 0.000001 | 0.000942 |  100.0 |
| |09>>> pthread_condattr_setpshared                                                                                       | 139616 |      0 | sampling_cpu_clock | sec    | 260.858302 | 0.001868 | 0.000013 | 0.440742 | 0.000002 | 0.001234 |    0.0 |
| |09>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139616 |      1 | sampling_cpu_clock | sec    | 260.858302 | 0.001868 | 0.000013 | 0.440742 | 0.000002 | 0.001234 |    0.0 |
| |09>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139616 |      2 | sampling_cpu_clock | sec    | 260.858302 | 0.001868 | 0.000013 | 0.440742 | 0.000002 | 0.001234 |    0.0 |
| |09>>>     |_omp_fulfill_event                                                                                           | 139603 |      3 | sampling_cpu_clock | sec    | 260.836219 | 0.001868 | 0.000013 | 0.440742 | 0.000002 | 0.001234 |    0.0 |
